-1	AIMed_d112@4#1	3-14|2-35|1-7|3-14|2-13|1-9|6-1|20-2|13-19|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@4#2	3-14|2-35|1-7|3-14|2-13|1-59|6-1|13-19|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@4#3	3-14|2-35|1-7|3-14|2-11|1-83|6-1|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@4#4	3-14|2-13|1-9|3-14|2-13|1-59|6-1|8-2|9-1|9-1|9-2|13-19|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@4#5	3-14|2-13|1-9|3-14|2-11|1-83|6-1|8-2|9-1|9-1|9-2|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@4#6	3-14|2-13|1-59|3-14|2-11|1-83|6-1|8-2|9-1|9-1|9-2|9-3|9-5|10-10|6-3|9-1|9-1
-1	AIMed_d112@6#1	3-7|2-18|1-7|3-62|2-1|1-7|12-3|10-30|8-45|19-39|12-38|12-55|26-1|26-8|11-15|16-2
-1	AIMed_d112@6#2	3-7|2-18|1-7|3-6|2-6|1-96|12-3|10-30|8-45|19-39|12-38|9-8|15-8|26-8|11-15|16-2
-1	AIMed_d112@6#3	3-6|2-6|1-13|3-62|2-1|1-7|8-45|19-39|12-38|12-55|26-1|26-8|11-15|16-2
-1	AIMed_d112@6#4	3-6|2-6|1-13|3-6|2-6|1-96|8-45|19-39|12-38|9-8|15-8|26-8|11-15|16-2
-1	AIMed_d112@8#1	3-13|2-8|1-9|3-2|2-10|1-63|21-4|14-17|8-10|10-10|6-4|9-9|5-6|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#2	3-13|2-8|1-9|3-11|2-60|1-34|21-4|14-17|8-10|10-10|6-4|9-9|10-9|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#3	3-13|2-8|1-9|3-39|2-26|1-17|21-4|14-17|8-10|10-10|6-4|9-9|10-9|9-4|9-9|10-9|9-17|9-39|15-33|5-6|22-6|12-3|10-30|8-46|19-25|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#4	3-13|2-8|1-9|3-18|2-94|1-97|21-4|14-17|8-10|10-10|6-4|9-9|10-9|9-4|9-9|10-9|9-17|9-39|15-33|5-6|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76
-1	AIMed_d112@8#5	3-9|2-13|1-47|3-2|2-10|1-63|14-17|8-10|10-10|6-4|9-9|5-6|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#6	3-9|2-13|1-47|3-11|2-60|1-34|14-17|8-10|10-10|6-4|9-9|10-9|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#7	3-9|2-13|1-47|3-39|2-26|1-17|14-17|8-10|10-10|6-4|9-9|10-9|9-4|9-9|10-9|9-17|9-39|15-33|5-6|22-6|12-3|10-30|8-46|19-25|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#8	3-9|2-13|1-47|3-18|2-94|1-97|14-17|8-10|10-10|6-4|9-9|10-9|9-4|9-9|10-9|9-17|9-39|15-33|5-6|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76
-1	AIMed_d112@8#9	3-2|2-10|1-63|3-39|2-26|1-17|6-3|9-1|9-104|9-77|21-4|14-17|8-10|10-10|6-4|9-9|5-6|22-6|12-3|10-30|8-46|19-25|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#10	3-2|2-10|1-63|3-18|2-94|1-97|6-3|9-1|9-104|9-77|21-4|14-17|8-10|10-10|6-4|9-9|5-6|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76
-1	AIMed_d112@8#11	3-11|2-60|1-34|3-39|2-26|1-17|6-3|9-1|9-104|9-77|21-4|14-17|8-10|10-10|6-4|9-9|10-9|22-6|12-3|10-30|8-46|19-25|8-2|9-45|9-76|5-32|22-8|14-13|10-49|9-62
-1	AIMed_d112@8#12	3-11|2-60|1-34|3-18|2-94|1-97|6-3|9-1|9-104|9-77|21-4|14-17|8-10|10-10|6-4|9-9|10-9|22-6|12-3|10-30|8-46|19-25|9-17|9-8|15-1|19-15|9-5|10-1|6-1|8-2|9-45|9-76
-1	AIMed_d112@8#13	3-39|2-26|1-17|3-18|2-94|1-97|6-3|9-1|9-104|9-77|21-4|14-17|8-10|10-10|6-4|9-9|10-9|9-4|9-9|10-9|9-17|9-39|15-33|5-6|22-6|12-3|10-30|8-46|19-25|8-2|9-45|9-76
-1	AIMed_d112@11#1	3-52|2-24|1-30|3-11|2-12|1-2|9-9|10-9|9-1|9-45|9-46|5-15|13-22|8-4|9-29|10-39|19-30|9-3|19-25|9-1|9-17|9-79|15-19|17-13|5-16|10-49|9-62|26-1|26-9|9-80|12-39|9-81
-1	AIMed_d112@12#1	3-4|2-10|1-12|3-11|2-12|1-2|8-14|15-43|11-13|7-18|10-23|7-7|9-14|19-23|7-18|10-23
-1	AIMed_d112@14#1	3-4|2-5|1-44|3-8|2-76|1-26|6-1|8-38|9-80|12-39|10-13
-1	AIMed_d112@14#2	3-4|2-5|1-44|3-50|2-55|1-30|6-1|8-38|9-80|12-39
-1	AIMed_d169@1#1	3-1|2-14|1-9|3-37|2-8|1-9|9-3
-1	AIMed_d169@1#2	3-1|2-14|1-9|3-9|2-13|1-9|9-3|22-5
-1	AIMed_d169@1#3	3-37|2-8|1-9|3-9|2-13|1-9|9-3|19-15|9-7|10-2|8-2|9-1|9-18|9-110
-1	AIMed_d169@2#1	3-7|2-7|1-36|3-46|2-15|1-69|12-33|10-47|12-40|15-19|17-2|18-2|8-18|19-4|22-4|6-10|8-6|15-5
-1	AIMed_d169@2#2	3-7|2-7|1-36|3-7|2-2|1-2|9-69|12-33|10-47|12-40|15-19|17-2|18-2|8-18|19-4|22-4
-1	AIMed_d169@2#3	3-46|2-15|1-69|3-7|2-2|1-2|12-33|10-47|12-40|15-19|17-2|18-2|8-18|19-4|22-4
-1	AIMed_d169@3#1	3-26|2-8|1-73|3-19|2-35|1-68|7-3|15-32|20-18|12-12|12-26|9-1|9-4|9-5|10-10|6-3|9-2|9-39|19-1|6-26|10-14|6-29|15-64
-1	AIMed_d169@3#2	3-26|2-8|1-73|3-26|2-8|1-21|7-3|15-32|20-18|12-12|12-26|8-2|9-2|9-39|19-9|6-3|9-1|6-26|10-14|6-29|15-64
-1	AIMed_d169@3#3	3-26|2-8|1-73|3-9|2-35|1-68|7-3|15-32|20-18|12-12|12-26|8-2|9-2|9-39|19-9|6-3|9-1|9-4|10-14|6-29|15-64
-1	AIMed_d169@3#4	3-26|2-8|1-73|3-85|2-95|1-2|7-3|15-32|20-18|12-12|12-26|8-2|9-2|9-39|19-9|6-3|9-1|9-4|9-5|10-10|6-3|9-2|9-39|19-1|6-26
-1	AIMed_d169@3#5	3-19|2-35|1-68|3-26|2-8|1-21|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-1|6-26|10-14|6-29|15-64
-1	AIMed_d169@3#6	3-19|2-35|1-68|3-9|2-35|1-68|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-1|9-4|10-14|6-29|15-64
-1	AIMed_d169@3#7	3-19|2-35|1-68|3-85|2-95|1-2|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-1|9-4|9-5|10-10|6-3|9-2|9-39|19-1|6-26
-1	AIMed_d169@3#8	3-26|2-8|1-21|3-9|2-35|1-68|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-7|22-33|8-2|9-2|9-39|19-9|6-3|9-1|10-14|6-29|15-64
-1	AIMed_d169@3#9	3-26|2-8|1-21|3-85|2-95|1-2|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-7|22-33|8-2|9-2|9-39|19-9|6-3|9-1|6-26
-1	AIMed_d169@3#10	3-9|2-35|1-68|3-85|2-95|1-2|7-3|15-32|20-18|12-12|12-26|10-48|15-6|10-10|6-3|9-18|9-7|22-33|8-2|9-2|9-39|19-9|6-3|9-1|9-4
-1	AIMed_d169@5#1	3-13|2-53|1-69|3-26|2-8|1-21|13-8|30-3|9-5|10-10|6-3
-1	AIMed_d169@6#1	3-26|2-8|1-59|3-86|2-42|1-2|9-83|9-7|10-2|8-17|9-14
-1	AIMed_d169@6#2	3-87|2-92|1-30|3-86|2-42|1-2|9-83|15-20|12-10|10-10|9-14
-1	AIMed_d169@7#1	3-82|2-43|1-21|3-6|2-32|1-10|9-83|15-20|10-10|6-4|9-7|10-2|8-4|9-10|10-6|15-19|17-13|5-2|19-30|9-3
-1	AIMed_d169@7#2	3-82|2-43|1-21|3-88|2-41|1-7|9-83|15-20|9-45|9-67|5-8|10-10|6-4|9-7|10-2|8-4|9-10|10-6
-1	AIMed_d169@7#3	3-82|2-43|1-21|3-6|2-57|1-2|9-83|15-20|9-45|9-67|5-8|10-10|6-4|9-7|10-2|8-4|9-10|10-6|15-19|17-13
-1	AIMed_d169@7#4	3-6|2-32|1-10|3-88|2-41|1-7|9-83|15-20|12-10|10-28|6-8|10-10|6-4|9-7|10-2|8-4|9-10|10-6
-1	AIMed_d169@7#5	3-6|2-32|1-10|3-6|2-57|1-2|9-83|15-20|12-10|10-28|6-8|10-10|6-4|9-7|10-2|8-4|9-10|10-6|15-19|17-13
-1	AIMed_d169@7#6	3-88|2-41|1-7|3-6|2-57|1-2|9-83|15-20|12-10|10-28|6-8|12-22|9-2|9-3|19-25|9-45|9-67|5-8|10-10|6-4|9-7|10-2|8-4|9-10|10-6
-1	AIMed_d66@1#1	3-16|2-17|1-20|3-26|2-8|1-9|17-4|18-7|10-50
-1	AIMed_d66@3#1	3-26|2-8|1-65|3-26|2-8|1-12|9-67|5-25|10-52|4-7|5-16|10-5|9-16
-1	AIMed_d66@5#1	3-18|2-38|1-35|3-89|2-64|1-12|7-13|8-14|15-27|5-18|12-28
-1	AIMed_d66@6#1	3-90|2-13|1-21|3-51|2-35|1-68|9-6|5-17|6-1|8-4|9-9|10-9
-1	AIMed_d66@6#2	3-90|2-13|1-21|3-11|2-12|1-2|6-30|9-6|5-17|6-1
-1	AIMed_d66@6#3	3-51|2-35|1-68|3-11|2-12|1-2|9-6|5-17|6-1
-1	AIMed_d66@7#1	3-7|2-39|1-13|3-7|2-5|1-72|9-45|9-85|5-20|19-16|5-2|6-3|9-4|9-10|10-48|15-31|10-2|8-5|9-8|9-4|9-9|10-7
-1	AIMed_d66@7#2	3-8|2-8|1-16|3-7|2-5|1-72|9-69|12-5|10-9|9-45|9-85|15-31|10-2|8-5|9-8|9-4|9-9|10-7
-1	AIMed_d66@8#1	3-6|2-41|1-7|3-6|2-27|1-48|6-5|8-10|10-10|6-20|9-13|13-19|9-7|10-13
-1	AIMed_d202@1#1	3-9|2-13|1-11|3-10|2-10|1-9|8-4|18-6|6-1|8-4|9-7|10-2
-1	AIMed_d202@1#2	3-9|2-13|1-11|3-11|2-13|1-36|8-4|6-1|8-4|9-7|10-2
-1	AIMed_d202@1#3	3-9|2-13|1-11|3-14|2-15|1-15|8-4|8-4|9-7|10-2
-1	AIMed_d202@1#4	3-10|2-10|1-9|3-11|2-13|1-36|8-4|9-5|10-10|6-3|9-1|6-1|8-4|9-7|10-2
-1	AIMed_d202@1#5	3-10|2-10|1-9|3-14|2-15|1-15|8-4|9-5|10-10|6-3|9-1|8-4|9-7|10-2
-1	AIMed_d202@1#6	3-11|2-13|1-36|3-14|2-15|1-15|8-4|9-5|10-10|6-3|9-1|9-92|8-4|9-7|10-2
-1	AIMed_d202@2#1	3-13|2-8|1-73|3-54|2-69|1-7|19-6|7-12
-1	AIMed_d202@2#2	3-13|2-8|1-73|3-6|2-41|1-85|18-7|10-50
-1	AIMed_d202@2#3	3-13|2-8|1-73|3-45|2-12|1-2|18-7|10-50|7-2|15-70|9-3|19-30
-1	AIMed_d202@2#4	3-54|2-69|1-7|3-6|2-41|1-85|6-3|9-18|9-19|22-29
-1	AIMed_d202@2#5	3-54|2-69|1-7|3-45|2-12|1-2|6-3|9-18|9-19|22-29
-1	AIMed_d202@2#6	3-6|2-41|1-85|3-45|2-12|1-2|6-3|9-18|9-19|22-29|18-7|10-50
-1	AIMed_d202@3#1	3-9|2-13|1-9|3-14|2-12|1-2|6-26|10-14|6-29|15-38
-1	AIMed_d202@4#1	3-2|2-3|1-7|3-6|2-46|1-95|18-6|6-1|8-4|9-9|10-9|9-1|9-2|9-38|19-40|11-16|6-31|9-86|21-6|22-34|14-5|8-4|9-5|10-10|6-4|9-7|10-13
-1	AIMed_d202@4#2	3-2|2-3|1-7|3-2|2-10|1-9|13-21|9-31|18-6|19-40|11-16|6-31|9-86|21-6|22-34|14-5|8-4|9-5|10-10|6-4|9-7|10-13
-1	AIMed_d202@4#3	3-6|2-46|1-95|3-2|2-10|1-9|6-4|18-6|19-40|11-16|6-31|9-86|21-6|22-34|14-5|8-4|9-5|10-10|6-4|9-7|10-13
-1	AIMed_d202@4#4	3-32|2-96|1-15|3-2|2-10|1-9|6-4|9-9|10-36|19-40|11-16|6-31|9-86|21-6|22-34|14-5|8-4|9-5|10-10|6-4|9-7|10-13
-1	AIMed_d202@6#1	3-2|2-10|1-16|3-11|2-1|1-79|22-35|4-12|20-27|6-1|8-4|9-9|10-72|9-46|5-29|13-7
-1	AIMed_d115@1#1	3-2|2-10|1-16|3-2|2-25|1-60|10-2|8-4|9-9
-1	AIMed_d115@1#2	3-2|2-25|1-60|3-2|2-2|1-2|9-9
-1	AIMed_d115@2#1	3-1|2-1|1-7|3-6|2-28|1-71|8-1|8-5|12-1|13-6|14-9
-1	AIMed_d115@3#1	3-14|2-15|1-41|3-91|2-51|1-59|22-35|4-8|20-20|10-1|9-7|18-14|13-5|6-3
-1	AIMed_d115@3#2	3-14|2-15|1-41|3-15|2-39|1-40|22-35|4-8|20-20|10-1|9-7|10-2|13-5|6-3
-1	AIMed_d115@3#3	3-14|2-15|1-41|3-37|2-8|1-12|22-35|4-8|20-20|10-1|9-7|10-2|8-51|9-110|22-40|9-27|9-11
-1	AIMed_d115@3#4	3-91|2-51|1-59|3-15|2-39|1-40|22-35|4-8|20-20|10-1|6-1|8-2|9-1|9-34|9-63|18-18|22-24|9-7|13-5|6-3
-1	AIMed_d115@3#5	3-91|2-51|1-59|3-37|2-8|1-12|22-35|4-8|20-20|10-1|6-1|8-2|9-1|9-34|9-63|18-18|22-24|9-7
-1	AIMed_d115@3#6	3-15|2-39|1-40|3-37|2-8|1-12|22-35|4-8|20-20|10-1|6-1|8-2|9-1|9-34|9-63|18-18|22-24|9-7|10-2
-1	AIMed_d115@4#1	3-5|2-25|1-15|3-2|2-3|1-77|11-3|9-1|9-18|9-35|18-1|8-2|9-34|9-31|18-17|6-14|9-69|12-10|10-10
-1	AIMed_d115@4#2	3-5|2-25|1-15|3-92|2-25|1-27|11-3|9-1|9-18|9-4|9-9|9-34|9-31|18-17|6-14|9-69|12-10|10-10
-1	AIMed_d115@4#3	3-44|2-8|1-16|3-2|2-3|1-77|11-3|9-1|9-18|9-33|4-8|20-22|9-35|18-1|8-2|9-34|9-31|18-17|6-14|9-69|12-10|10-10
-1	AIMed_d115@4#4	3-44|2-8|1-16|3-92|2-25|1-27|11-3|9-1|9-18|9-33|4-8|20-22|9-34|9-31|18-17|6-14|9-69|12-10|10-10
-1	AIMed_d115@4#5	3-2|2-3|1-77|3-92|2-25|1-27|11-3|9-1|9-18|9-33|4-8|20-22|10-29|9-31|18-17|9-34|9-31|18-17|6-14|9-69|12-10|10-10
-1	AIMed_d115@5#1	3-40|2-97|1-23|3-93|2-44|1-9|12-22|9-34|9-49|18-6
-1	AIMed_d115@6#1	3-60|2-95|1-69|3-41|2-80|1-26|9-5|26-4|26-7|19-18|18-1|8-4|9-5|10-14|6-29|15-49|8-2|9-2|9-88|19-10|16-3|9-23|13-25|14-28|9-80
-1	AIMed_d115@6#2	3-60|2-95|1-69|3-41|2-80|1-26|9-5|13-25|14-28|9-80|12-9|9-62|26-4|26-7|19-18|18-1|8-4|9-5|10-14|6-29|15-49|8-2|9-2|9-88|19-10
-1	AIMed_d115@6#3	3-41|2-80|1-26|3-41|2-80|1-26|9-5|10-10|6-6|9-73|18-5|9-73|26-4|26-7|19-18|18-1|8-4|9-5|10-14|6-29|15-49|8-2|9-2|9-88|19-10
-1	AIMed_d115@7#1	3-2|2-10|1-9|3-27|2-25|1-27|10-2|9-9|10-43|9-80
-1	AIMed_d115@7#2	3-2|2-10|1-9|3-2|2-21|1-26|10-2|8-36|9-86|18-19|10-29|9-35
-1	AIMed_d115@7#3	3-11|2-13|1-16|3-27|2-25|1-27|9-9|10-43|9-80
-1	AIMed_d115@7#4	3-11|2-13|1-16|3-2|2-21|1-26|8-36|9-86|18-19|10-29|9-35
-1	AIMed_d82@1#1	3-12|2-17|1-20|3-12|2-1|1-7|10-2|8-2
-1	AIMed_d82@3#1	3-27|2-10|1-36|3-50|2-23|1-100|22-33|8-50|9-90|12-20|12-21|19-41|16-2|8-36|9-49|18-10|12-12|12-35|10-45|19-5|8-34|12-9|9-89|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-5|23-6|7-19|23-5|23-6|7-5|9-91|9-89|23-4|23-4|23-4|23-4|23-5|23-6|7-20|23-6
-1	AIMed_d82@3#2	3-30|2-23|1-100|3-50|2-23|1-100|22-33|8-50|9-90|17-11|22-29|18-19|10-9|9-34|9-49|18-10|12-20|12-21|19-41|16-2|8-36|9-49|18-10|12-12|12-35|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-4|23-5|23-6|7-19|23-5|23-6|7-5|9-91|9-89|23-4|23-4|23-4|23-4|23-5|23-6|7-20|23-6
-1	AIMed_d120@4#1	3-2|2-3|1-68|3-5|2-79|1-32|9-10|10-6
-1	AIMed_d120@5#1	3-94|2-14|1-63|3-52|2-24|1-30|8-2|9-1|9-1|9-45|9-97|5-13|12-7|19-20|12-1|13-24|9-8|15-1|19-13
-1	AIMed_d120@8#1	3-7|2-83|1-101|3-18|2-24|1-25|12-1|13-29|14-13|10-5|9-9|10-7|9-8|15-50|15-31|10-3|8-11
-1	AIMed_d120@8#2	3-18|2-24|1-25|3-18|2-24|1-25|9-96|22-5|5-12|15-50|15-31|10-3|8-11
-1	AIMed_d120@9#1	3-11|2-66|1-95|3-5|2-38|1-48|6-7|15-51|22-38|20-2|10-1|6-1|8-17|9-30|19-5|8-4|9-9|10-9
-1	AIMed_d120@9#2	3-11|2-66|1-95|3-11|2-12|1-2|6-7|15-51|22-38|20-2|19-58|20-22|10-80|9-77|21-3|14-23|10-1|6-1|8-17|9-30|19-5
-1	AIMed_d120@9#3	3-32|2-72|1-42|3-5|2-38|1-48|6-7|15-51|22-38|20-2|8-4|9-9|10-1|6-1|8-17|9-30|19-5|8-4|9-9|10-9
-1	AIMed_d120@9#4	3-32|2-72|1-42|3-11|2-12|1-2|6-7|15-51|22-38|20-2|8-4|9-9|10-80|9-77|21-3|14-23|10-1|6-1|8-17|9-30|19-5
-1	AIMed_d53@3#1	3-1|2-14|1-59|3-19|2-39|1-40|15-49|8-36|9-35|18-1
-1	AIMed_d53@5#1	3-1|2-1|1-37|3-2|2-3|1-7|10-31|6-13|7-21|9-26|8-4|9-5|10-1|6-1|8-2|9-22|7-3|15-22|20-8|8-22|10-5|9-7|10-13|8-6|15-6|10-10|7-23|10-2|8-50|9-11|17-2|18-1|8-22|10-9
-1	AIMed_d53@5#2	3-1|2-1|1-37|3-1|2-4|1-40|10-31|6-13|7-21|9-26|8-4|9-5|10-1|6-1|8-2|9-22|7-3|15-22|20-8|8-22|10-5|9-7|10-13|8-6|15-6|10-10|6-3|9-4|9-9|10-36|9-3|19-49|8-22|10-9
-1	AIMed_d53@5#3	3-62|2-99|1-78|3-2|2-3|1-7|10-31|6-13|7-21|9-26|8-4|9-5|10-1|6-1|8-2|9-4|9-7|10-2|20-8|8-22|10-5|9-7|10-13|8-6|15-6|10-10|7-23|10-2|8-50|9-11|17-2|18-1|8-22|10-9
-1	AIMed_d53@5#4	3-62|2-99|1-78|3-1|2-4|1-40|10-31|6-13|7-21|9-26|8-4|9-5|10-1|6-1|8-2|9-4|9-7|10-2|20-8|8-22|10-5|9-7|10-13|8-6|15-6|10-10|6-3|9-4|9-9|10-36|9-3|19-49|8-22|10-9
-1	AIMed_d53@7#1	3-1|2-4|1-40|3-12|2-14|1-9|8-11|8-53|15-53|6-1|8-51|9-19|22-39|18-9|8-11|8-25|15-41|13-25|14-28|9-11|17-9|18-17|6-4
-1	AIMed_d53@7#2	3-1|2-4|1-40|3-19|2-13|1-63|8-11|8-53|15-53|6-1|8-51|9-19|22-39|18-9|8-11|8-25|15-41|13-25|14-28|9-11|17-9|18-17|6-4|9-5
-1	AIMed_d53@7#3	3-41|2-80|1-40|3-12|2-14|1-9|10-2|8-50|9-11|17-2|18-9|8-11|8-53|15-53|6-1|8-51|9-19|22-39|18-9|8-11|6-4
-1	AIMed_d53@7#4	3-41|2-80|1-40|3-19|2-13|1-63|10-2|8-50|9-11|17-2|18-9|8-11|8-53|15-53|6-1|8-51|9-19|22-39|18-9|8-11|6-4|9-5
-1	AIMed_d53@9#1	3-2|2-25|1-41|3-12|2-17|1-39|8-54|13-22|8-44|9-100
-1	AIMed_d85@2#1	3-41|2-62|1-9|3-2|2-10|1-16|10-10|6-4|9-9|10-5|9-10|10-24|9-74|11-2|15-36|4-12|6-3|9-1|9-1
-1	AIMed_d85@2#2	3-41|2-62|1-9|3-11|2-1|1-17|10-10|6-4|9-9|10-5|9-10|10-24|9-74|11-2|15-36|4-12|20-29|9-1|9-1
-1	AIMed_d85@2#3	3-2|2-10|1-16|3-11|2-1|1-17|10-10|6-4|9-9|10-5|9-10|10-24|15-26|12-1|13-25|14-3|9-1|9-1|9-28|9-74|11-2|15-36|4-12|9-1|9-1
-1	AIMed_d85@6#1	3-2|2-3|1-37|3-4|2-25|1-41|26-10|26-15|9-39|15-55|5-17|6-1|8-4|9-5|10-10|8-10|10-10|6-3|9-4|9-7|10-13|8-24|15-37|20-7|22-9|8-22|10-36|9-30|19-14
-1	AIMed_d127@1#1	3-7|2-3|1-7|3-6|2-49|1-51|9-9|10-36|9-3|9-3
-1	AIMed_d127@3#1	3-7|2-7|1-9|3-46|2-13|1-36|6-4|9-5|10-10|6-3|9-1|9-2|9-30|19-5|8-2|9-17
-1	AIMed_d127@3#2	3-7|2-7|1-9|3-26|2-8|1-9|18-17|19-5|8-2|9-17
-1	AIMed_d127@3#3	3-7|2-7|1-9|3-9|2-13|1-21|18-17|6-4|8-2|9-17
-1	AIMed_d127@3#4	3-7|2-7|1-9|3-14|2-35|1-37|18-17|6-4|9-5|9-17
-1	AIMed_d127@3#5	3-46|2-13|1-36|3-26|2-8|1-9|19-5|8-2|9-17
-1	AIMed_d127@3#6	3-46|2-13|1-36|3-9|2-13|1-21|6-4|8-2|9-17
-1	AIMed_d127@3#7	3-46|2-13|1-36|3-14|2-35|1-37|6-4|9-5|9-17
-1	AIMed_d127@3#8	3-26|2-8|1-9|3-9|2-13|1-21|9-1|9-34|9-31|18-17|8-2|9-17
-1	AIMed_d127@3#9	3-26|2-8|1-9|3-14|2-35|1-37|9-1|9-34|9-31|18-17|9-17
-1	AIMed_d127@3#10	3-9|2-13|1-21|3-14|2-35|1-37|9-1|9-34|9-31|18-17|6-4|9-17
-1	AIMed_d127@4#1	3-7|2-7|1-9|3-46|2-13|1-102|15-32|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#2	3-7|2-7|1-9|3-14|2-86|1-103|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#3	3-7|2-7|1-9|3-6|2-100|1-104|15-32|20-30|12-1|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#4	3-7|2-7|1-9|3-58|2-69|1-7|15-32|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3
-1	AIMed_d127@4#5	3-7|2-7|1-9|3-6|2-57|1-2|15-32|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17
-1	AIMed_d127@4#6	3-46|2-13|1-102|3-14|2-86|1-103|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#7	3-46|2-13|1-102|3-6|2-100|1-104|15-32|20-30|12-1|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#8	3-46|2-13|1-102|3-58|2-69|1-7|15-32|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3
-1	AIMed_d127@4#9	3-46|2-13|1-102|3-6|2-57|1-2|15-32|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17
-1	AIMed_d127@4#10	3-14|2-86|1-103|3-6|2-100|1-104|20-30|12-1|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17|9-41|15-70|9-3
-1	AIMed_d127@4#11	3-14|2-86|1-103|3-58|2-69|1-7|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3
-1	AIMed_d127@4#12	3-14|2-86|1-103|3-6|2-57|1-2|20-30|12-1|13-25|14-27|9-3|19-13|9-1|27-1|9-49|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3|9-1|9-17
-1	AIMed_d127@4#13	3-6|2-100|1-104|3-58|2-69|1-7|9-1|9-1|9-10|15-32|20-30|12-1|18-2|12-24|22-36|13-25|14-19|9-6|5-2|6-3|9-2|9-3|19-15|9-5|10-10|6-3
